"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"Tigger14a",69.9491791342393,-0.989712171890862,0.32374136070145,0.000566302153270105,0.00387336152268719
"Tigger17",18.1782745734515,-1.13874196858444,0.269968087013769,4.30051147467794e-06,6.95249355072934e-05
"Tigger18a",15.4888161402618,0.693347035327241,0.244758150541146,0.00105848368126578,0.00645372621663194
"Tigger19a",111.260576613335,0.937488568708138,0.239907164018267,0.000139141306250036,0.00124759473755284
"Tigger19b",91.6481826894636,-0.735985067349875,0.172083636862233,6.83135235685023e-06,9.98500406131397e-05
"Tigger20a",67.8461677733617,-0.683494027118406,0.242520099599007,0.00180263845447565,0.0101232380575027
"Tigger2b_Pri",51.9529005202987,-0.722041928742852,0.151090238393693,5.44702878458442e-07,1.21082910690658e-05
"Tigger3a",114.468649824247,0.381750219289289,0.146315456070805,0.0057457051407089,0.0267714732975389
"Tigger3d",59.1682936968291,1.2938325992755,0.365617843037238,2.65178119562509e-05,0.0003010053761417
"Tigger4",271.62221005823,-0.504321936822995,0.130978871504793,6.82354280903357e-05,0.000693401921641793
"Tigger4a",39.8281057908907,-0.579402109099051,0.16068101409983,0.000141752537435764,0.001260416312033
"U13",3.81100556172527,0.974618422435338,0.616897342129913,0.0112783107282412,0.0461071170384419
"U13_",2.28217674616163,-1.51907455165574,0.568553359216786,0.00123042546621712,0.00729368873585368
"U14",46.6396004155167,1.00575465017806,0.293189768651887,0.000309041874288434,0.00235534057046971
"U3",1638.26706397059,2.8797339627585,0.457148443618916,2.88507577317594e-10,1.23135033999149e-08
"UCON14",3.22428043592435,-1.54820512145047,0.478045881610778,0.00022087278933473,0.00177196440767036
"UCON29",9.66780538677824,0.702301743688467,0.258715709348763,0.00186084711567901,0.0103954129446571
"UCON39",22.7812107075401,0.788798777467405,0.366978892282857,0.00543753832541325,0.025558825520775
"UCON80_AMi",0.984839632345277,-1.51052916696774,0.551260855997803,0.000478492320194547,0.00347313813365702
"Zaphod3",1.7997853308937,-0.765625331699668,0.314625005825842,0.00347119226985154,0.0175533751276379
