"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"MER67C",71.9326892240673,0.376889628725171,0.135268236087518,0.00183503828454512,0.0141422845803687
"MER6A",78.1551583976698,0.336062291400178,0.128282444616626,0.0029956221939321,0.020997885092705
"MER70A",43.8304383943939,0.967768301864311,0.203294386153287,1.15969419044665e-07,4.14627678814763e-06
"MER70C",6.99872469839588,-0.830103858956535,0.169635725833906,7.30604748073545e-08,2.83013207674805e-06
"MER74A",62.6721282635771,-0.569547167622855,0.0926936077533975,1.3223504542817e-10,8.11041611959444e-09
"MER76",23.678297573321,-0.452240497371449,0.135883844288288,0.000242104223252305,0.00276261563277048
"MER83B",5.95438264496977,0.641425075346867,0.37270624435721,0.00792385418815963,0.0436422735287218
"MER92A",4.4886909096152,1.11936813794844,0.599149672341695,0.00209049996447173,0.0155414946853656
"MER92B",77.1413535909975,0.827104406767724,0.141525296301598,4.28508886861926e-10,2.33968123242243e-08
"MER95",5.48263205092998,0.80598384924639,0.270203267700319,0.000314170934316027,0.0033756176300233
"MER9a3",47.3144835610621,0.502536991361297,0.172095648481608,0.000634907019195416,0.00610838648533106
"MIR1_Amn",79.0059425556208,0.245336849329339,0.0995693739524739,0.00856811382863724,0.0465397179179115
"MLT1A0",681.492268521688,-0.551999107011269,0.0633572505061959,3.10199680333697e-19,5.70767411814002e-17
"MLT1C-int",38.0174480364952,0.427791379279268,0.14648035124613,0.000963418108331409,0.00844137771109425
"MLT1E2",297.412660020911,0.224537624387386,0.0883110311918475,0.0073354270637319,0.0412127810603563
"MLT1E2-int",24.9101372222513,-1.73031358581773,0.209763738290848,1.69016699601738e-17,2.76436202015287e-15
"MLT1F1-int",66.3560968341915,-0.777164346182853,0.253142850567549,0.000322485327645473,0.00342323569948629
"MLT1G1",306.198167628279,0.546084850562138,0.13612681454719,9.98053534014025e-06,0.000198531730009276
"MLT1G3",114.010536397738,-0.26972617096818,0.111566056089909,0.00882835500673901,0.0476019727835891
"MLT1H1",271.071975350632,-0.642676472058809,0.200133574233676,0.000255719107648515,0.00287342386609628
"MLT1I-int",29.6936784916396,0.473600683442068,0.182758784302476,0.00191615253590445,0.0145593413263522
"MLT1L",260.435347495948,-0.207272097379759,0.0631606079438426,0.000659419284636378,0.00626235604506289
